contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026091001003207,2026-09-10,2026-09-10T12:51:41.525612,KDL,Kalinchowk Darshan Limited,9151,74,KALASH STOCK MARKET PVT. LTD.,80,Indira securities pvt. ltd,1000,625.0,625000.0,198465738
2026091001003208,2026-09-10,2026-09-10T12:51:41.525689,KDL,Kalinchowk Darshan Limited,9151,51,Oxford Securities Pvt. Ltd.,80,Indira securities pvt. ltd,50,625.0,31250.0,198465740
2026091001003209,2026-09-10,2026-09-10T12:51:41.525758,KDL,Kalinchowk Darshan Limited,9151,29,Trisul Securities & Invt. Ltd.,80,Indira securities pvt. ltd,100,625.0,62500.0,198465742
2026091001003210,2026-09-10,2026-09-10T12:51:41.525833,KDL,Kalinchowk Darshan Limited,9151,58,Naasa Securities Co. Ltd.,80,Indira securities pvt. ltd,50,625.0,31250.0,198465744
2026091001003211,2026-09-10,2026-09-10T12:51:41.525902,KDL,Kalinchowk Darshan Limited,9151,58,Naasa Securities Co. Ltd.,80,Indira securities pvt. ltd,50,625.0,31250.0,198465746
2026091001003212,2026-09-10,2026-09-10T12:51:41.525961,KDL,Kalinchowk Darshan Limited,9151,58,Naasa Securities Co. Ltd.,80,Indira securities pvt. ltd,20,625.0,12500.0,198465748
2026091001003213,2026-09-10,2026-09-10T12:51:41.526021,KDL,Kalinchowk Darshan Limited,9151,6,Agrawal Securities (PVT) Ltd.,80,Indira securities pvt. ltd,60,625.0,37500.0,198465749
2026091001003214,2026-09-10,2026-09-10T12:51:43.494856,KDL,Kalinchowk Darshan Limited,9151,6,Agrawal Securities (PVT) Ltd.,3,Arun Securities (PVT) Ltd.,40,625.0,25000.0,198465766
2026091001003215,2026-09-10,2026-09-10T12:51:43.495163,KDL,Kalinchowk Darshan Limited,9151,86,Stoxkarts Securities Limited,3,Arun Securities (PVT) Ltd.,300,625.0,187500.0,198465768
2026091001003216,2026-09-10,2026-09-10T12:51:43.495366,KDL,Kalinchowk Darshan Limited,9151,56,Sri Hari Securities Pvt. Ltd.,3,Arun Securities (PVT) Ltd.,1000,625.0,625000.0,198465770
